t= 0.0009  S= 199574.4  N= 682797.6  dN/dS=  0.3113  dN = 0.0002  dS = 0.0006
t= 0.0009  S= 194748.9  N= 615959.1  dN/dS=  0.3975  dN = 0.0002  dS = 0.0005
t= 0.0010  S= 202593.2  N= 677597.8  dN/dS=  0.3003  dN = 0.0002  dS = 0.0007
t= 0.0010  S= 198044.4  N= 659256.6  dN/dS=  0.3501  dN = 0.0002  dS = 0.0007
t= 0.0008  S= 214730.2  N= 691680.8  dN/dS=  0.3803  dN = 0.0002  dS = 0.0005
t= 0.0009  S= 197899.3  N= 643294.7  dN/dS=  0.3256  dN = 0.0002  dS = 0.0006
t= 0.0008  S= 200816.7  N= 657549.3  dN/dS=  0.2770  dN = 0.0002  dS = 0.0006
t= 0.0010  S= 194984.0  N= 650389.0  dN/dS=  0.4090  dN = 0.0003  dS = 0.0006
t= 0.0008  S= 197874.2  N= 647966.8  dN/dS=  0.3464  dN = 0.0002  dS = 0.0006
t= 0.0010  S= 202712.2  N= 654684.8  dN/dS=  0.3951  dN = 0.0002  dS = 0.0006
t= 0.0008  S= 199360.6  N= 629356.4  dN/dS=  0.3174  dN = 0.0002  dS = 0.0006
t= 0.0009  S= 201752.5  N= 685719.5  dN/dS=  0.3794  dN = 0.0002  dS = 0.0006
t= 0.0010  S= 192920.7  N= 630888.3  dN/dS=  0.3481  dN = 0.0002  dS = 0.0006
t= 0.0010  S= 203790.8  N= 647246.2  dN/dS=  0.3577  dN = 0.0002  dS = 0.0006
t= 0.0009  S= 198284.0  N= 655240.0  dN/dS=  0.3990  dN = 0.0002  dS = 0.0005
t= 0.0009  S= 196983.6  N= 629873.4  dN/dS=  0.3938  dN = 0.0002  dS = 0.0005
t= 0.0010  S= 204739.9  N= 680497.1  dN/dS=  0.2792  dN = 0.0002  dS = 0.0007
t= 0.0008  S= 203634.7  N= 667079.3  dN/dS=  0.3316  dN = 0.0002  dS = 0.0005
t= 0.0007  S= 200260.3  N= 662647.7  dN/dS=  0.3351  dN = 0.0002  dS = 0.0005
t= 0.0009  S= 214431.2  N= 677984.8  dN/dS=  0.3862  dN = 0.0002  dS = 0.0006
t= 0.0009  S= 203005.0  N= 643616.0  dN/dS=  0.3446  dN = 0.0002  dS = 0.0006
t= 0.0009  S= 193738.7  N= 651052.3  dN/dS=  0.3650  dN = 0.0002  dS = 0.0006
t= 0.0008  S= 199234.4  N= 644335.6  dN/dS=  0.3518  dN = 0.0002  dS = 0.0005
t= 0.0009  S= 206535.3  N= 676688.7  dN/dS=  0.2630  dN = 0.0002  dS = 0.0007
t= 0.0009  S= 199502.0  N= 673516.0  dN/dS=  0.3187  dN = 0.0002  dS = 0.0007
t= 0.0009  S= 200442.0  N= 660900.0  dN/dS=  0.4064  dN = 0.0002  dS = 0.0006
t= 0.0007  S= 193073.9  N= 633360.1  dN/dS=  0.3338  dN = 0.0002  dS = 0.0005
t= 0.0009  S= 194564.0  N= 648172.0  dN/dS=  0.2926  dN = 0.0002  dS = 0.0006
t= 0.0009  S= 189674.8  N= 613746.2  dN/dS=  0.2857  dN = 0.0002  dS = 0.0007
t= 0.0010  S= 197997.1  N= 643652.9  dN/dS=  0.3560  dN = 0.0002  dS = 0.0007
t= 0.0008  S= 197468.9  N= 648279.1  dN/dS=  0.3794  dN = 0.0002  dS = 0.0005
t= 0.0009  S= 201068.3  N= 649896.7  dN/dS=  0.4082  dN = 0.0002  dS = 0.0005
t= 0.0009  S= 199955.6  N= 657321.4  dN/dS=  0.3568  dN = 0.0002  dS = 0.0006
t= 0.0009  S= 202843.2  N= 669604.8  dN/dS=  0.3129  dN = 0.0002  dS = 0.0006
t= 0.0009  S= 195581.6  N= 623154.4  dN/dS=  0.3229  dN = 0.0002  dS = 0.0006
t= 0.0010  S= 199932.0  N= 654633.0  dN/dS=  0.3628  dN = 0.0002  dS = 0.0006
t= 0.0009  S= 203128.2  N= 665497.8  dN/dS=  0.3442  dN = 0.0002  dS = 0.0006
t= 0.0010  S= 199891.1  N= 642403.9  dN/dS=  0.3260  dN = 0.0002  dS = 0.0007
t= 0.0008  S= 196328.0  N= 664999.0  dN/dS=  0.3878  dN = 0.0002  dS = 0.0005
t= 0.0009  S= 193608.4  N= 634787.6  dN/dS=  0.3304  dN = 0.0002  dS = 0.0006
t= 0.0009  S= 197887.7  N= 635503.3  dN/dS=  0.3767  dN = 0.0002  dS = 0.0005
t= 0.0008  S= 197192.4  N= 631674.6  dN/dS=  0.3134  dN = 0.0002  dS = 0.0006
t= 0.0009  S= 201503.2  N= 650271.8  dN/dS=  0.3562  dN = 0.0002  dS = 0.0006
t= 0.0009  S= 204504.7  N= 664496.3  dN/dS=  0.3303  dN = 0.0002  dS = 0.0006
t= 0.0009  S= 193250.0  N= 649441.0  dN/dS=  0.3002  dN = 0.0002  dS = 0.0006
t= 0.0008  S= 203586.8  N= 684575.2  dN/dS=  0.3383  dN = 0.0002  dS = 0.0006
t= 0.0009  S= 203608.9  N= 650419.1  dN/dS=  0.3595  dN = 0.0002  dS = 0.0006
t= 0.0009  S= 198422.2  N= 665721.8  dN/dS=  0.3593  dN = 0.0002  dS = 0.0006
t= 0.0010  S= 206393.0  N= 671203.0  dN/dS=  0.3215  dN = 0.0002  dS = 0.0007
t= 0.0009  S= 201754.6  N= 655165.4  dN/dS=  0.3776  dN = 0.0002  dS = 0.0006
t= 0.0009  S= 192963.4  N= 629765.6  dN/dS=  0.4146  dN = 0.0002  dS = 0.0006
t= 0.0009  S= 195080.5  N= 643341.5  dN/dS=  0.3039  dN = 0.0002  dS = 0.0006
t= 0.0009  S= 199457.7  N= 626190.3  dN/dS=  0.4309  dN = 0.0002  dS = 0.0005
t= 0.0008  S= 204726.6  N= 650087.4  dN/dS=  0.3291  dN = 0.0002  dS = 0.0006
t= 0.0008  S= 202068.7  N= 670520.3  dN/dS=  0.2767  dN = 0.0002  dS = 0.0006
t= 0.0009  S= 197147.1  N= 631350.9  dN/dS=  0.4246  dN = 0.0002  dS = 0.0005
t= 0.0009  S= 197103.1  N= 652262.9  dN/dS=  0.3030  dN = 0.0002  dS = 0.0007
t= 0.0009  S= 192204.8  N= 633773.2  dN/dS=  0.2856  dN = 0.0002  dS = 0.0007
t= 0.0008  S= 208585.9  N= 693829.1  dN/dS=  0.2696  dN = 0.0002  dS = 0.0006
t= 0.0009  S= 206210.7  N= 670671.3  dN/dS=  0.3156  dN = 0.0002  dS = 0.0006
t= 0.0010  S= 201983.8  N= 644493.2  dN/dS=  0.3976  dN = 0.0002  dS = 0.0006
t= 0.0009  S= 190138.0  N= 654302.0  dN/dS=  0.3721  dN = 0.0002  dS = 0.0006
t= 0.0008  S= 192507.4  N= 623930.6  dN/dS=  0.3149  dN = 0.0002  dS = 0.0006
t= 0.0009  S= 204489.6  N= 664151.4  dN/dS=  0.3707  dN = 0.0002  dS = 0.0006
t= 0.0009  S= 193654.6  N= 631825.4  dN/dS=  0.3824  dN = 0.0002  dS = 0.0005
t= 0.0009  S= 200604.3  N= 671954.7  dN/dS=  0.3395  dN = 0.0002  dS = 0.0006
t= 0.0009  S= 197821.0  N= 654095.0  dN/dS=  0.3296  dN = 0.0002  dS = 0.0007
t= 0.0008  S= 192870.2  N= 642920.8  dN/dS=  0.3041  dN = 0.0002  dS = 0.0006
t= 0.0008  S= 193573.2  N= 643915.8  dN/dS=  0.2806  dN = 0.0002  dS = 0.0006
t= 0.0009  S= 194808.2  N= 640793.8  dN/dS=  0.3118  dN = 0.0002  dS = 0.0006
t= 0.0008  S= 193047.8  N= 650045.2  dN/dS=  0.2677  dN = 0.0002  dS = 0.0006
t= 0.0008  S= 197244.3  N= 635060.7  dN/dS=  0.3036  dN = 0.0002  dS = 0.0006
t= 0.0008  S= 207081.6  N= 660395.4  dN/dS=  0.3629  dN = 0.0002  dS = 0.0005
t= 0.0009  S= 194595.2  N= 639083.8  dN/dS=  0.3906  dN = 0.0002  dS = 0.0005
t= 0.0008  S= 201559.7  N= 670822.3  dN/dS=  0.3388  dN = 0.0002  dS = 0.0005
t= 0.0010  S= 210417.9  N= 662777.1  dN/dS=  0.3272  dN = 0.0002  dS = 0.0007
t= 0.0009  S= 196577.4  N= 663552.6  dN/dS=  0.2899  dN = 0.0002  dS = 0.0007
t= 0.0009  S= 193465.2  N= 624469.8  dN/dS=  0.2855  dN = 0.0002  dS = 0.0007
t= 0.0008  S= 198719.7  N= 636894.3  dN/dS=  0.3080  dN = 0.0002  dS = 0.0005
t= 0.0008  S= 197040.2  N= 643487.8  dN/dS=  0.3240  dN = 0.0002  dS = 0.0006
t= 0.0010  S= 193754.8  N= 651852.2  dN/dS=  0.3211  dN = 0.0002  dS = 0.0007
t= 0.0010  S= 194476.5  N= 629236.5  dN/dS=  0.3034  dN = 0.0002  dS = 0.0007
t= 0.0008  S= 205496.8  N= 681984.2  dN/dS=  0.3142  dN = 0.0002  dS = 0.0006
t= 0.0009  S= 194596.1  N= 623362.9  dN/dS=  0.3634  dN = 0.0002  dS = 0.0006
t= 0.0009  S= 202882.0  N= 682574.0  dN/dS=  0.3461  dN = 0.0002  dS = 0.0006
t= 0.0009  S= 190134.5  N= 630206.5  dN/dS=  0.3203  dN = 0.0002  dS = 0.0007
t= 0.0010  S= 196221.0  N= 652917.0  dN/dS=  0.2963  dN = 0.0002  dS = 0.0007
t= 0.0009  S= 196798.5  N= 655540.5  dN/dS=  0.3110  dN = 0.0002  dS = 0.0007
t= 0.0009  S= 195573.7  N= 656378.3  dN/dS=  0.2465  dN = 0.0002  dS = 0.0007
t= 0.0008  S= 194707.7  N= 641884.3  dN/dS=  0.3268  dN = 0.0002  dS = 0.0006
t= 0.0009  S= 187722.6  N= 611333.4  dN/dS=  0.3237  dN = 0.0002  dS = 0.0006
t= 0.0010  S= 199409.8  N= 642660.2  dN/dS=  0.3584  dN = 0.0002  dS = 0.0006
t= 0.0009  S= 192102.1  N= 635159.9  dN/dS=  0.3329  dN = 0.0002  dS = 0.0006
t= 0.0009  S= 205311.2  N= 662276.8  dN/dS=  0.3568  dN = 0.0002  dS = 0.0006
t= 0.0009  S= 181480.6  N= 612019.4  dN/dS=  0.2928  dN = 0.0002  dS = 0.0007
t= 0.0009  S= 192347.6  N= 642348.4  dN/dS=  0.3123  dN = 0.0002  dS = 0.0006
t= 0.0009  S= 195333.6  N= 633179.4  dN/dS=  0.3408  dN = 0.0002  dS = 0.0006
t= 0.0009  S= 200196.9  N= 636953.1  dN/dS=  0.3920  dN = 0.0002  dS = 0.0005
t= 0.0009  S= 204736.8  N= 673810.2  dN/dS=  0.2981  dN = 0.0002  dS = 0.0007
t= 0.0009  S= 212959.3  N= 700603.7  dN/dS=  0.3383  dN = 0.0002  dS = 0.0006
t= 0.0010  S= 190926.5  N= 620402.5  dN/dS=  0.3074  dN = 0.0002  dS = 0.0007
t= 0.0009  S= 197832.7  N= 636857.3  dN/dS=  0.2933  dN = 0.0002  dS = 0.0007
t= 0.0009  S= 198487.7  N= 655531.3  dN/dS=  0.3530  dN = 0.0002  dS = 0.0006
t= 0.0009  S= 200034.2  N= 656252.8  dN/dS=  0.3194  dN = 0.0002  dS = 0.0006
t= 0.0009  S= 206951.2  N= 660183.8  dN/dS=  0.3248  dN = 0.0002  dS = 0.0006
t= 0.0008  S= 190103.5  N= 637911.5  dN/dS=  0.2817  dN = 0.0002  dS = 0.0006
t= 0.0009  S= 194702.7  N= 640935.3  dN/dS=  0.3168  dN = 0.0002  dS = 0.0006
t= 0.0009  S= 202895.7  N= 671853.3  dN/dS=  0.3505  dN = 0.0002  dS = 0.0006
t= 0.0008  S= 194384.1  N= 649908.9  dN/dS=  0.3899  dN = 0.0002  dS = 0.0005
