t= 0.0048  S= 215591.8  N= 698112.2  dN/dS=  0.3236  dN = 0.0011  dS = 0.0033
t= 0.0043  S= 197064.6  N= 637082.4  dN/dS=  0.3535  dN = 0.0010  dS = 0.0028
t= 0.0045  S= 198316.4  N= 647602.6  dN/dS=  0.3088  dN = 0.0010  dS = 0.0032
t= 0.0043  S= 201211.4  N= 649624.6  dN/dS=  0.3067  dN = 0.0009  dS = 0.0030
t= 0.0046  S= 208962.4  N= 682385.6  dN/dS=  0.3200  dN = 0.0010  dS = 0.0032
t= 0.0044  S= 189437.3  N= 606516.7  dN/dS=  0.2994  dN = 0.0009  dS = 0.0032
t= 0.0046  S= 203955.4  N= 667013.6  dN/dS=  0.3255  dN = 0.0010  dS = 0.0032
t= 0.0046  S= 198541.9  N= 649417.1  dN/dS=  0.3259  dN = 0.0010  dS = 0.0032
t= 0.0044  S= 200727.8  N= 663347.2  dN/dS=  0.3038  dN = 0.0009  dS = 0.0031
t= 0.0044  S= 201912.2  N= 663776.8  dN/dS=  0.2929  dN = 0.0009  dS = 0.0032
t= 0.0048  S= 192247.9  N= 632914.1  dN/dS=  0.2674  dN = 0.0010  dS = 0.0036
t= 0.0044  S= 196298.8  N= 664116.2  dN/dS=  0.3073  dN = 0.0010  dS = 0.0031
t= 0.0043  S= 199238.9  N= 644667.1  dN/dS=  0.2971  dN = 0.0009  dS = 0.0031
t= 0.0043  S= 202160.6  N= 679383.4  dN/dS=  0.2749  dN = 0.0009  dS = 0.0033
t= 0.0045  S= 204328.1  N= 666220.9  dN/dS=  0.3121  dN = 0.0010  dS = 0.0032
t= 0.0043  S= 206811.8  N= 683237.2  dN/dS=  0.2989  dN = 0.0009  dS = 0.0031
t= 0.0049  S= 200823.6  N= 651179.4  dN/dS=  0.3045  dN = 0.0011  dS = 0.0035
t= 0.0046  S= 193121.3  N= 634152.7  dN/dS=  0.3044  dN = 0.0010  dS = 0.0033
t= 0.0046  S= 207892.8  N= 679846.2  dN/dS=  0.2930  dN = 0.0010  dS = 0.0033
t= 0.0044  S= 198356.7  N= 655503.3  dN/dS=  0.3226  dN = 0.0010  dS = 0.0031
t= 0.0044  S= 200446.7  N= 652915.3  dN/dS=  0.3342  dN = 0.0010  dS = 0.0030
t= 0.0047  S= 200757.9  N= 662297.1  dN/dS=  0.3095  dN = 0.0010  dS = 0.0033
t= 0.0042  S= 203610.9  N= 660077.1  dN/dS=  0.3248  dN = 0.0009  dS = 0.0029
t= 0.0043  S= 201756.6  N= 669992.4  dN/dS=  0.3268  dN = 0.0010  dS = 0.0030
t= 0.0043  S= 206487.6  N= 667004.4  dN/dS=  0.3335  dN = 0.0010  dS = 0.0029
t= 0.0043  S= 204788.2  N= 660552.8  dN/dS=  0.2893  dN = 0.0009  dS = 0.0031
t= 0.0045  S= 194354.5  N= 640437.5  dN/dS=  0.3066  dN = 0.0010  dS = 0.0032
t= 0.0046  S= 189471.8  N= 634220.2  dN/dS=  0.2851  dN = 0.0010  dS = 0.0034
t= 0.0044  S= 204025.8  N= 671251.2  dN/dS=  0.3417  dN = 0.0010  dS = 0.0030
t= 0.0043  S= 209246.0  N= 679612.0  dN/dS=  0.3294  dN = 0.0010  dS = 0.0030
t= 0.0043  S= 206285.9  N= 671862.1  dN/dS=  0.3023  dN = 0.0009  dS = 0.0031
t= 0.0046  S= 208675.3  N= 680281.7  dN/dS=  0.2963  dN = 0.0010  dS = 0.0033
t= 0.0047  S= 204092.3  N= 662538.7  dN/dS=  0.3191  dN = 0.0011  dS = 0.0033
t= 0.0044  S= 204235.9  N= 673195.1  dN/dS=  0.3007  dN = 0.0009  dS = 0.0031
t= 0.0045  S= 201322.0  N= 666260.0  dN/dS=  0.2736  dN = 0.0009  dS = 0.0034
t= 0.0045  S= 195553.1  N= 642244.9  dN/dS=  0.3213  dN = 0.0010  dS = 0.0032
t= 0.0047  S= 197701.1  N= 645754.9  dN/dS=  0.3413  dN = 0.0011  dS = 0.0032
t= 0.0046  S= 191733.8  N= 632645.2  dN/dS=  0.2742  dN = 0.0009  dS = 0.0034
t= 0.0044  S= 201613.4  N= 658699.6  dN/dS=  0.3098  dN = 0.0010  dS = 0.0031
t= 0.0042  S= 195263.5  N= 642729.5  dN/dS=  0.2865  dN = 0.0009  dS = 0.0031
t= 0.0043  S= 204090.2  N= 668057.8  dN/dS=  0.3085  dN = 0.0009  dS = 0.0031
t= 0.0042  S= 200268.2  N= 666785.8  dN/dS=  0.3407  dN = 0.0010  dS = 0.0029
t= 0.0047  S= 204699.0  N= 667500.0  dN/dS=  0.2835  dN = 0.0010  dS = 0.0034
t= 0.0047  S= 186976.4  N= 620437.6  dN/dS=  0.2791  dN = 0.0010  dS = 0.0035
t= 0.0048  S= 218853.7  N= 717704.3  dN/dS=  0.3449  dN = 0.0011  dS = 0.0032
t= 0.0045  S= 197863.2  N= 648199.8  dN/dS=  0.3049  dN = 0.0010  dS = 0.0032
t= 0.0045  S= 205983.0  N= 697917.0  dN/dS=  0.3211  dN = 0.0010  dS = 0.0032
t= 0.0043  S= 196897.2  N= 646558.8  dN/dS=  0.2957  dN = 0.0009  dS = 0.0031
t= 0.0045  S= 200263.4  N= 653875.6  dN/dS=  0.2924  dN = 0.0010  dS = 0.0033
t= 0.0039  S= 203809.1  N= 664318.9  dN/dS=  0.3273  dN = 0.0009  dS = 0.0027
t= 0.0044  S= 199850.4  N= 657888.6  dN/dS=  0.3144  dN = 0.0010  dS = 0.0031
t= 0.0047  S= 190509.3  N= 620906.7  dN/dS=  0.2792  dN = 0.0010  dS = 0.0035
t= 0.0044  S= 199390.5  N= 652759.5  dN/dS=  0.3350  dN = 0.0010  dS = 0.0030
t= 0.0046  S= 198252.8  N= 651200.2  dN/dS=  0.3020  dN = 0.0010  dS = 0.0033
t= 0.0046  S= 206054.4  N= 672444.6  dN/dS=  0.3373  dN = 0.0011  dS = 0.0031
t= 0.0045  S= 208348.6  N= 679993.4  dN/dS=  0.3460  dN = 0.0010  dS = 0.0030
t= 0.0046  S= 199853.7  N= 662289.3  dN/dS=  0.2993  dN = 0.0010  dS = 0.0033
t= 0.0046  S= 199518.2  N= 646886.8  dN/dS=  0.3067  dN = 0.0010  dS = 0.0033
t= 0.0046  S= 196401.5  N= 633941.5  dN/dS=  0.3131  dN = 0.0010  dS = 0.0032
t= 0.0047  S= 196552.6  N= 639439.4  dN/dS=  0.2872  dN = 0.0010  dS = 0.0035
t= 0.0046  S= 208786.3  N= 695710.7  dN/dS=  0.2743  dN = 0.0010  dS = 0.0035
t= 0.0044  S= 201482.2  N= 670470.8  dN/dS=  0.2748  dN = 0.0009  dS = 0.0033
t= 0.0043  S= 190760.3  N= 616704.7  dN/dS=  0.3043  dN = 0.0009  dS = 0.0031
t= 0.0045  S= 194512.0  N= 640775.0  dN/dS=  0.3599  dN = 0.0011  dS = 0.0030
t= 0.0044  S= 202090.3  N= 662914.7  dN/dS=  0.2816  dN = 0.0009  dS = 0.0033
t= 0.0047  S= 197480.0  N= 646060.0  dN/dS=  0.2787  dN = 0.0010  dS = 0.0035
t= 0.0044  S= 197692.5  N= 642166.5  dN/dS=  0.2969  dN = 0.0009  dS = 0.0032
t= 0.0043  S= 202777.8  N= 668596.2  dN/dS=  0.2957  dN = 0.0009  dS = 0.0031
t= 0.0048  S= 194108.9  N= 699198.1  dN/dS=  0.2034  dN = 0.0009  dS = 0.0043
t= 0.0045  S= 196360.7  N= 637345.3  dN/dS=  0.3014  dN = 0.0010  dS = 0.0032
t= 0.0045  S= 198128.4  N= 633810.6  dN/dS=  0.3282  dN = 0.0010  dS = 0.0031
t= 0.0047  S= 200330.8  N= 654030.2  dN/dS=  0.2922  dN = 0.0010  dS = 0.0034
t= 0.0046  S= 196281.8  N= 654632.2  dN/dS=  0.2937  dN = 0.0010  dS = 0.0033
t= 0.0048  S= 203455.6  N= 668632.4  dN/dS=  0.2934  dN = 0.0010  dS = 0.0035
t= 0.0044  S= 206490.8  N= 664040.2  dN/dS=  0.3058  dN = 0.0009  dS = 0.0031
t= 0.0044  S= 197044.8  N= 670843.2  dN/dS=  0.2927  dN = 0.0009  dS = 0.0032
t= 0.0045  S= 201378.0  N= 653130.0  dN/dS=  0.3249  dN = 0.0010  dS = 0.0031
t= 0.0044  S= 207524.4  N= 674301.6  dN/dS=  0.3332  dN = 0.0010  dS = 0.0030
t= 0.0046  S= 200525.5  N= 649413.5  dN/dS=  0.3155  dN = 0.0010  dS = 0.0032
t= 0.0043  S= 206661.0  N= 668835.0  dN/dS=  0.2934  dN = 0.0009  dS = 0.0031
t= 0.0044  S= 198730.8  N= 649609.2  dN/dS=  0.3072  dN = 0.0010  dS = 0.0032
t= 0.0046  S= 202566.3  N= 680747.7  dN/dS=  0.2456  dN = 0.0009  dS = 0.0037
t= 0.0046  S= 197706.9  N= 647024.1  dN/dS=  0.3160  dN = 0.0010  dS = 0.0032
t= 0.0046  S= 193220.1  N= 640695.9  dN/dS=  0.2795  dN = 0.0010  dS = 0.0034
t= 0.0046  S= 197926.7  N= 660793.3  dN/dS=  0.3048  dN = 0.0010  dS = 0.0033
t= 0.0042  S= 202490.8  N= 652878.2  dN/dS=  0.3054  dN = 0.0009  dS = 0.0030
t= 0.0045  S= 198869.9  N= 647631.1  dN/dS=  0.3339  dN = 0.0010  dS = 0.0031
t= 0.0045  S= 207931.8  N= 690337.2  dN/dS=  0.2867  dN = 0.0009  dS = 0.0033
t= 0.0045  S= 216425.7  N= 704127.3  dN/dS=  0.2987  dN = 0.0010  dS = 0.0032
t= 0.0047  S= 203258.9  N= 669021.1  dN/dS=  0.2561  dN = 0.0009  dS = 0.0036
t= 0.0044  S= 198450.4  N= 652412.6  dN/dS=  0.2969  dN = 0.0009  dS = 0.0032
t= 0.0044  S= 206132.7  N= 680628.3  dN/dS=  0.2873  dN = 0.0009  dS = 0.0032
t= 0.0046  S= 199899.8  N= 648509.2  dN/dS=  0.3050  dN = 0.0010  dS = 0.0033
t= 0.0046  S= 207338.9  N= 693117.1  dN/dS=  0.2976  dN = 0.0010  dS = 0.0033
t= 0.0047  S= 196608.7  N= 644120.3  dN/dS=  0.3398  dN = 0.0011  dS = 0.0032
t= 0.0047  S= 194892.2  N= 640985.8  dN/dS=  0.3059  dN = 0.0010  dS = 0.0033
t= 0.0045  S= 188401.0  N= 727328.0  dN/dS=  0.2676  dN = 0.0010  dS = 0.0036
t= 0.0046  S= 204105.8  N= 671960.2  dN/dS=  0.2827  dN = 0.0010  dS = 0.0034
t= 0.0046  S= 192358.7  N= 624142.3  dN/dS=  0.3235  dN = 0.0010  dS = 0.0032
t= 0.0045  S= 200615.1  N= 650673.9  dN/dS=  0.3104  dN = 0.0010  dS = 0.0032
t= 0.0043  S= 194112.4  N= 648821.6  dN/dS=  0.3136  dN = 0.0009  dS = 0.0030
t= 0.0043  S= 209010.9  N= 672971.1  dN/dS=  0.3222  dN = 0.0010  dS = 0.0030
t= 0.0048  S= 193907.5  N= 638631.5  dN/dS=  0.3154  dN = 0.0011  dS = 0.0034
t= 0.0045  S= 203754.2  N= 668759.8  dN/dS=  0.2948  dN = 0.0010  dS = 0.0033
t= 0.0046  S= 193452.2  N= 629123.8  dN/dS=  0.3043  dN = 0.0010  dS = 0.0033
t= 0.0047  S= 199116.5  N= 639278.5  dN/dS=  0.2988  dN = 0.0010  dS = 0.0034
t= 0.0044  S= 192714.5  N= 631379.5  dN/dS=  0.2945  dN = 0.0009  dS = 0.0032
t= 0.0045  S= 200968.8  N= 656914.2  dN/dS=  0.3273  dN = 0.0010  dS = 0.0031
t= 0.0046  S= 200356.1  N= 656527.9  dN/dS=  0.3004  dN = 0.0010  dS = 0.0033
t= 0.0047  S= 185966.8  N= 623772.2  dN/dS=  0.2749  dN = 0.0010  dS = 0.0035
t= 0.0047  S= 204508.4  N= 677128.6  dN/dS=  0.3175  dN = 0.0010  dS = 0.0033
t= 0.0046  S= 201950.8  N= 647814.2  dN/dS=  0.3009  dN = 0.0010  dS = 0.0033
t= 0.0045  S= 201743.1  N= 660423.9  dN/dS=  0.2732  dN = 0.0009  dS = 0.0034
t= 0.0046  S= 196426.3  N= 642328.7  dN/dS=  0.3233  dN = 0.0010  dS = 0.0032
t= 0.0048  S= 197406.8  N= 641531.2  dN/dS=  0.3256  dN = 0.0011  dS = 0.0033
t= 0.0045  S= 209449.0  N= 688529.0  dN/dS=  0.3365  dN = 0.0010  dS = 0.0031
t= 0.0045  S= 201814.4  N= 663832.6  dN/dS=  0.2910  dN = 0.0010  dS = 0.0033
t= 0.0046  S= 197797.3  N= 639370.7  dN/dS=  0.3151  dN = 0.0010  dS = 0.0032
t= 0.0046  S= 208900.7  N= 675619.3  dN/dS=  0.3013  dN = 0.0010  dS = 0.0033
t= 0.0044  S= 195834.2  N= 643181.8  dN/dS=  0.2917  dN = 0.0009  dS = 0.0032
t= 0.0049  S= 209829.6  N= 687455.4  dN/dS=  0.3060  dN = 0.0011  dS = 0.0035
t= 0.0048  S= 197384.0  N= 650875.0  dN/dS=  0.2786  dN = 0.0010  dS = 0.0036
t= 0.0044  S= 196982.2  N= 644250.8  dN/dS=  0.3078  dN = 0.0010  dS = 0.0031
t= 0.0043  S= 202146.8  N= 658817.2  dN/dS=  0.3074  dN = 0.0009  dS = 0.0030
t= 0.0044  S= 204134.2  N= 668211.8  dN/dS=  0.2880  dN = 0.0009  dS = 0.0032
t= 0.0043  S= 204582.4  N= 678872.6  dN/dS=  0.2844  dN = 0.0009  dS = 0.0032
t= 0.0043  S= 199314.9  N= 663716.1  dN/dS=  0.2885  dN = 0.0009  dS = 0.0031
t= 0.0042  S= 198151.8  N= 650833.2  dN/dS=  0.3065  dN = 0.0009  dS = 0.0030
t= 0.0044  S= 192439.2  N= 627925.8  dN/dS=  0.3182  dN = 0.0010  dS = 0.0031
t= 0.0045  S= 197196.2  N= 645968.8  dN/dS=  0.2980  dN = 0.0010  dS = 0.0032
t= 0.0043  S= 202796.2  N= 656727.8  dN/dS=  0.3086  dN = 0.0009  dS = 0.0031
t= 0.0043  S= 202314.7  N= 666629.3  dN/dS=  0.2926  dN = 0.0009  dS = 0.0031
t= 0.0045  S= 187359.5  N= 627461.5  dN/dS=  0.2862  dN = 0.0010  dS = 0.0033
t= 0.0045  S= 199540.7  N= 643105.3  dN/dS=  0.3150  dN = 0.0010  dS = 0.0031
t= 0.0045  S= 202334.4  N= 661587.6  dN/dS=  0.3131  dN = 0.0010  dS = 0.0031
t= 0.0047  S= 207284.9  N= 676008.1  dN/dS=  0.3179  dN = 0.0010  dS = 0.0033
t= 0.0045  S= 210700.1  N= 689716.9  dN/dS=  0.3088  dN = 0.0010  dS = 0.0032
t= 0.0044  S= 200031.2  N= 655988.8  dN/dS=  0.3056  dN = 0.0010  dS = 0.0031
t= 0.0042  S= 204632.6  N= 666603.4  dN/dS=  0.2717  dN = 0.0009  dS = 0.0032
t= 0.0045  S= 197133.4  N= 636788.6  dN/dS=  0.3365  dN = 0.0010  dS = 0.0030
t= 0.0046  S= 205285.8  N= 668227.2  dN/dS=  0.2845  dN = 0.0010  dS = 0.0034
t= 0.0045  S= 197084.3  N= 648672.7  dN/dS=  0.3302  dN = 0.0010  dS = 0.0031
t= 0.0049  S= 200533.3  N= 655963.7  dN/dS=  0.3101  dN = 0.0011  dS = 0.0034
t= 0.0044  S= 206526.7  N= 679631.3  dN/dS=  0.2878  dN = 0.0009  dS = 0.0033
t= 0.0043  S= 202384.2  N= 667591.8  dN/dS=  0.2821  dN = 0.0009  dS = 0.0032
t= 0.0044  S= 202460.3  N= 669801.7  dN/dS=  0.2994  dN = 0.0010  dS = 0.0032
t= 0.0045  S= 209677.2  N= 695509.8  dN/dS=  0.3072  dN = 0.0010  dS = 0.0032
t= 0.0044  S= 192936.0  N= 630204.0  dN/dS=  0.3193  dN = 0.0010  dS = 0.0031
t= 0.0046  S= 196152.7  N= 644534.3  dN/dS=  0.3238  dN = 0.0010  dS = 0.0032
t= 0.0046  S= 204434.3  N= 675126.7  dN/dS=  0.3220  dN = 0.0010  dS = 0.0032
t= 0.0046  S= 197115.9  N= 637463.1  dN/dS=  0.3198  dN = 0.0010  dS = 0.0032
t= 0.0044  S= 193605.8  N= 628130.2  dN/dS=  0.2869  dN = 0.0009  dS = 0.0032
t= 0.0047  S= 212923.1  N= 690514.9  dN/dS=  0.2782  dN = 0.0010  dS = 0.0035
t= 0.0045  S= 201774.4  N= 667733.6  dN/dS=  0.3195  dN = 0.0010  dS = 0.0031
t= 0.0043  S= 201288.7  N= 651026.3  dN/dS=  0.2803  dN = 0.0009  dS = 0.0032
t= 0.0045  S= 201922.9  N= 652108.1  dN/dS=  0.2984  dN = 0.0010  dS = 0.0032
t= 0.0046  S= 195803.2  N= 640068.8  dN/dS=  0.2974  dN = 0.0010  dS = 0.0033
t= 0.0046  S= 194303.2  N= 629070.8  dN/dS=  0.3035  dN = 0.0010  dS = 0.0033
