t= 0.0030  S= 200437.6  N= 663766.4  dN/dS=  0.2719  dN = 0.0006  dS = 0.0023
t= 0.0026  S= 190150.9  N= 634027.1  dN/dS=  0.3317  dN = 0.0006  dS = 0.0018
t= 0.0025  S= 202078.4  N= 671293.6  dN/dS=  0.3065  dN = 0.0006  dS = 0.0018
t= 0.0027  S= 202624.0  N= 676562.0  dN/dS=  0.2496  dN = 0.0005  dS = 0.0021
t= 0.0028  S= 204618.6  N= 682958.4  dN/dS=  0.2856  dN = 0.0006  dS = 0.0020
t= 0.0030  S= 206947.1  N= 684268.9  dN/dS=  0.3039  dN = 0.0006  dS = 0.0021
t= 0.0028  S= 187832.2  N= 633990.8  dN/dS=  0.2623  dN = 0.0006  dS = 0.0022
t= 0.0026  S= 206802.7  N= 672260.3  dN/dS=  0.3000  dN = 0.0006  dS = 0.0019
t= 0.0025  S= 204509.2  N= 685956.8  dN/dS=  0.2761  dN = 0.0005  dS = 0.0019
t= 0.0027  S= 205847.9  N= 686343.1  dN/dS=  0.2785  dN = 0.0006  dS = 0.0020
t= 0.0029  S= 185655.9  N= 621788.1  dN/dS=  0.2744  dN = 0.0006  dS = 0.0022
t= 0.0028  S= 198034.6  N= 650983.4  dN/dS=  0.2668  dN = 0.0006  dS = 0.0021
t= 0.0026  S= 214353.1  N= 697268.9  dN/dS=  0.3241  dN = 0.0006  dS = 0.0018
t= 0.0023  S= 203265.5  N= 685706.5  dN/dS=  0.3313  dN = 0.0005  dS = 0.0016
t= 0.0025  S= 207197.7  N= 690909.3  dN/dS=  0.2630  dN = 0.0005  dS = 0.0019
t= 0.0026  S= 194337.6  N= 647144.4  dN/dS=  0.3110  dN = 0.0006  dS = 0.0019
t= 0.0028  S= 205165.3  N= 686944.7  dN/dS=  0.2795  dN = 0.0006  dS = 0.0021
t= 0.0028  S= 207313.1  N= 685555.9  dN/dS=  0.3121  dN = 0.0006  dS = 0.0020
t= 0.0026  S= 191557.7  N= 630667.3  dN/dS=  0.2984  dN = 0.0006  dS = 0.0019
t= 0.0028  S= 196292.4  N= 645684.6  dN/dS=  0.2824  dN = 0.0006  dS = 0.0020
t= 0.0027  S= 191446.0  N= 632339.0  dN/dS=  0.2638  dN = 0.0005  dS = 0.0021
t= 0.0023  S= 198118.2  N= 657613.8  dN/dS=  0.3193  dN = 0.0005  dS = 0.0016
t= 0.0026  S= 197757.0  N= 655407.0  dN/dS=  0.2897  dN = 0.0005  dS = 0.0019
t= 0.0028  S= 199646.0  N= 653029.0  dN/dS=  0.2807  dN = 0.0006  dS = 0.0021
t= 0.0028  S= 199768.1  N= 660472.9  dN/dS=  0.3386  dN = 0.0006  dS = 0.0019
t= 0.0025  S= 202657.1  N= 679237.9  dN/dS=  0.3021  dN = 0.0006  dS = 0.0018
t= 0.0025  S= 201522.2  N= 656873.8  dN/dS=  0.3090  dN = 0.0005  dS = 0.0017
t= 0.0025  S= 204636.7  N= 678569.3  dN/dS=  0.2539  dN = 0.0005  dS = 0.0020
t= 0.0027  S= 198545.4  N= 659943.6  dN/dS=  0.2582  dN = 0.0005  dS = 0.0021
t= 0.0026  S= 195906.6  N= 645269.4  dN/dS=  0.3014  dN = 0.0006  dS = 0.0018
t= 0.0030  S= 186241.9  N= 627832.1  dN/dS=  0.2574  dN = 0.0006  dS = 0.0024
t= 0.0025  S= 193997.9  N= 645732.1  dN/dS=  0.3016  dN = 0.0005  dS = 0.0018
t= 0.0025  S= 197989.7  N= 653758.3  dN/dS=  0.2700  dN = 0.0005  dS = 0.0019
t= 0.0024  S= 200747.2  N= 661680.8  dN/dS=  0.3091  dN = 0.0005  dS = 0.0017
t= 0.0028  S= 197245.7  N= 653386.3  dN/dS=  0.2643  dN = 0.0006  dS = 0.0021
t= 0.0026  S= 201404.4  N= 657144.6  dN/dS=  0.2585  dN = 0.0005  dS = 0.0020
t= 0.0027  S= 205027.6  N= 676738.4  dN/dS=  0.3159  dN = 0.0006  dS = 0.0019
t= 0.0025  S= 200053.0  N= 654005.0  dN/dS=  0.3113  dN = 0.0006  dS = 0.0018
t= 0.0027  S= 205414.7  N= 684634.3  dN/dS=  0.2748  dN = 0.0006  dS = 0.0021
t= 0.0029  S= 207328.7  N= 689782.3  dN/dS=  0.2673  dN = 0.0006  dS = 0.0022
t= 0.0025  S= 196988.1  N= 639951.9  dN/dS=  0.2934  dN = 0.0005  dS = 0.0018
t= 0.0023  S= 209329.1  N= 674047.9  dN/dS=  0.3038  dN = 0.0005  dS = 0.0016
t= 0.0027  S= 200339.0  N= 656302.0  dN/dS=  0.2941  dN = 0.0006  dS = 0.0020
t= 0.0026  S= 204987.5  N= 664496.5  dN/dS=  0.2994  dN = 0.0006  dS = 0.0018
t= 0.0025  S= 199962.5  N= 682847.5  dN/dS=  0.3301  dN = 0.0006  dS = 0.0017
t= 0.0024  S= 199714.0  N= 672692.0  dN/dS=  0.2623  dN = 0.0005  dS = 0.0019
t= 0.0030  S= 201405.5  N= 676967.5  dN/dS=  0.2514  dN = 0.0006  dS = 0.0024
t= 0.0027  S= 195940.9  N= 657370.1  dN/dS=  0.2860  dN = 0.0006  dS = 0.0020
t= 0.0027  S= 194327.7  N= 674163.3  dN/dS=  0.2609  dN = 0.0005  dS = 0.0021
t= 0.0028  S= 196311.2  N= 646685.8  dN/dS=  0.2846  dN = 0.0006  dS = 0.0021
t= 0.0031  S= 207495.9  N= 684272.1  dN/dS=  0.2552  dN = 0.0006  dS = 0.0024
t= 0.0025  S= 204094.0  N= 672248.0  dN/dS=  0.2888  dN = 0.0005  dS = 0.0018
t= 0.0024  S= 205825.5  N= 671371.5  dN/dS=  0.2333  dN = 0.0005  dS = 0.0020
t= 0.0028  S= 192947.6  N= 639903.4  dN/dS=  0.3261  dN = 0.0006  dS = 0.0019
t= 0.0027  S= 197881.7  N= 661480.3  dN/dS=  0.2612  dN = 0.0005  dS = 0.0021
t= 0.0029  S= 191879.7  N= 635097.3  dN/dS=  0.2738  dN = 0.0006  dS = 0.0022
t= 0.0028  S= 197092.1  N= 642379.9  dN/dS=  0.2728  dN = 0.0006  dS = 0.0021
t= 0.0028  S= 208317.1  N= 676559.9  dN/dS=  0.2647  dN = 0.0006  dS = 0.0022
t= 0.0025  S= 206148.3  N= 675335.7  dN/dS=  0.2686  dN = 0.0005  dS = 0.0019
t= 0.0030  S= 194047.0  N= 653984.0  dN/dS=  0.2572  dN = 0.0006  dS = 0.0023
t= 0.0029  S= 195649.6  N= 657247.4  dN/dS=  0.2690  dN = 0.0006  dS = 0.0022
t= 0.0027  S= 199559.9  N= 683697.1  dN/dS=  0.2631  dN = 0.0006  dS = 0.0021
t= 0.0027  S= 197073.2  N= 648557.8  dN/dS=  0.2629  dN = 0.0006  dS = 0.0021
t= 0.0028  S= 197613.3  N= 648872.7  dN/dS=  0.2621  dN = 0.0006  dS = 0.0022
t= 0.0026  S= 201024.2  N= 672164.8  dN/dS=  0.2926  dN = 0.0006  dS = 0.0019
t= 0.0028  S= 198538.1  N= 684280.9  dN/dS=  0.2562  dN = 0.0006  dS = 0.0022
t= 0.0027  S= 205396.2  N= 706636.8  dN/dS=  0.3081  dN = 0.0006  dS = 0.0019
t= 0.0029  S= 203822.2  N= 682212.8  dN/dS=  0.2897  dN = 0.0006  dS = 0.0022
t= 0.0028  S= 203189.5  N= 675345.5  dN/dS=  0.2519  dN = 0.0005  dS = 0.0022
t= 0.0028  S= 202729.3  N= 682795.7  dN/dS=  0.2879  dN = 0.0006  dS = 0.0021
t= 0.0029  S= 201626.2  N= 667113.8  dN/dS=  0.2960  dN = 0.0006  dS = 0.0021
t= 0.0025  S= 205985.5  N= 683163.5  dN/dS=  0.2970  dN = 0.0005  dS = 0.0018
t= 0.0027  S= 194021.9  N= 647241.1  dN/dS=  0.2891  dN = 0.0006  dS = 0.0020
t= 0.0029  S= 206178.1  N= 682718.9  dN/dS=  0.2944  dN = 0.0006  dS = 0.0021
t= 0.0028  S= 199840.4  N= 662647.6  dN/dS=  0.2935  dN = 0.0006  dS = 0.0020
t= 0.0023  S= 212751.3  N= 702464.7  dN/dS=  0.2894  dN = 0.0005  dS = 0.0017
t= 0.0026  S= 199510.0  N= 657041.0  dN/dS=  0.2604  dN = 0.0005  dS = 0.0020
t= 0.0027  S= 200260.3  N= 659242.7  dN/dS=  0.3187  dN = 0.0006  dS = 0.0019
t= 0.0026  S= 195215.7  N= 645651.3  dN/dS=  0.3156  dN = 0.0006  dS = 0.0018
t= 0.0029  S= 202004.5  N= 669519.5  dN/dS=  0.2826  dN = 0.0006  dS = 0.0022
t= 0.0025  S= 210712.2  N= 712228.8  dN/dS=  0.2843  dN = 0.0005  dS = 0.0019
t= 0.0024  S= 191765.4  N= 647559.6  dN/dS=  0.3233  dN = 0.0005  dS = 0.0017
t= 0.0026  S= 206339.9  N= 686214.1  dN/dS=  0.2727  dN = 0.0005  dS = 0.0020
t= 0.0026  S= 205017.9  N= 681620.1  dN/dS=  0.2733  dN = 0.0005  dS = 0.0020
t= 0.0024  S= 200111.4  N= 678405.6  dN/dS=  0.2648  dN = 0.0005  dS = 0.0019
t= 0.0025  S= 199823.7  N= 659997.3  dN/dS=  0.2796  dN = 0.0005  dS = 0.0019
t= 0.0028  S= 206190.5  N= 684917.5  dN/dS=  0.2479  dN = 0.0006  dS = 0.0022
t= 0.0023  S= 200505.4  N= 669092.6  dN/dS=  0.3011  dN = 0.0005  dS = 0.0016
t= 0.0028  S= 204860.6  N= 663348.4  dN/dS=  0.3147  dN = 0.0006  dS = 0.0019
t= 0.0030  S= 188690.5  N= 627387.5  dN/dS=  0.2641  dN = 0.0006  dS = 0.0023
t= 0.0027  S= 203547.7  N= 660920.3  dN/dS=  0.3116  dN = 0.0006  dS = 0.0019
t= 0.0027  S= 201653.9  N= 675729.1  dN/dS=  0.3058  dN = 0.0006  dS = 0.0019
t= 0.0025  S= 197666.4  N= 640494.6  dN/dS=  0.2743  dN = 0.0005  dS = 0.0019
t= 0.0027  S= 202398.5  N= 678923.5  dN/dS=  0.2559  dN = 0.0005  dS = 0.0021
t= 0.0025  S= 218367.2  N= 703082.8  dN/dS=  0.3124  dN = 0.0005  dS = 0.0018
t= 0.0027  S= 201614.1  N= 685863.9  dN/dS=  0.2454  dN = 0.0005  dS = 0.0022
t= 0.0026  S= 208981.7  N= 704506.3  dN/dS=  0.2667  dN = 0.0005  dS = 0.0020
t= 0.0026  S= 196527.9  N= 655721.1  dN/dS=  0.3033  dN = 0.0006  dS = 0.0019
t= 0.0026  S= 206105.3  N= 687375.7  dN/dS=  0.3115  dN = 0.0006  dS = 0.0018
t= 0.0030  S= 201394.0  N= 668282.0  dN/dS=  0.2762  dN = 0.0006  dS = 0.0022
t= 0.0025  S= 188404.6  N= 637273.4  dN/dS=  0.2362  dN = 0.0005  dS = 0.0021
t= 0.0031  S= 194707.8  N= 639760.2  dN/dS=  0.2555  dN = 0.0006  dS = 0.0024
t= 0.0025  S= 197295.7  N= 662825.3  dN/dS=  0.2446  dN = 0.0005  dS = 0.0020
t= 0.0025  S= 215152.3  N= 706108.7  dN/dS=  0.3174  dN = 0.0006  dS = 0.0018
t= 0.0024  S= 197829.3  N= 652865.7  dN/dS=  0.2957  dN = 0.0005  dS = 0.0018
t= 0.0024  S= 197754.4  N= 648302.6  dN/dS=  0.3007  dN = 0.0005  dS = 0.0017
t= 0.0027  S= 194800.9  N= 642451.1  dN/dS=  0.2639  dN = 0.0005  dS = 0.0021
t= 0.0027  S= 200529.3  N= 663011.7  dN/dS=  0.2860  dN = 0.0006  dS = 0.0020
t= 0.0028  S= 199485.1  N= 654050.9  dN/dS=  0.2683  dN = 0.0006  dS = 0.0021
t= 0.0027  S= 207772.0  N= 685313.0  dN/dS=  0.3150  dN = 0.0006  dS = 0.0019
t= 0.0032  S= 204027.3  N= 674639.7  dN/dS=  0.2465  dN = 0.0006  dS = 0.0025
t= 0.0026  S= 209432.8  N= 683433.2  dN/dS=  0.2756  dN = 0.0005  dS = 0.0019
t= 0.0027  S= 202458.5  N= 679190.5  dN/dS=  0.2735  dN = 0.0006  dS = 0.0021
t= 0.0024  S= 206865.8  N= 680339.2  dN/dS=  0.2634  dN = 0.0005  dS = 0.0019
t= 0.0028  S= 208166.9  N= 671046.1  dN/dS=  0.3264  dN = 0.0006  dS = 0.0019
t= 0.0027  S= 199889.6  N= 657939.4  dN/dS=  0.3106  dN = 0.0006  dS = 0.0019
t= 0.0029  S= 198476.7  N= 659523.3  dN/dS=  0.2814  dN = 0.0006  dS = 0.0021
t= 0.0027  S= 193331.4  N= 636741.6  dN/dS=  0.3363  dN = 0.0006  dS = 0.0018
t= 0.0025  S= 200567.3  N= 666438.7  dN/dS=  0.2770  dN = 0.0005  dS = 0.0019
t= 0.0025  S= 205274.7  N= 672456.3  dN/dS=  0.3002  dN = 0.0005  dS = 0.0018
t= 0.0026  S= 211521.9  N= 684755.1  dN/dS=  0.3034  dN = 0.0006  dS = 0.0018
t= 0.0028  S= 202294.7  N= 670306.3  dN/dS=  0.2482  dN = 0.0005  dS = 0.0022
t= 0.0029  S= 202786.2  N= 667759.8  dN/dS=  0.2945  dN = 0.0006  dS = 0.0021
t= 0.0026  S= 196121.1  N= 659163.9  dN/dS=  0.2661  dN = 0.0005  dS = 0.0020
t= 0.0027  S= 201241.7  N= 687043.3  dN/dS=  0.2895  dN = 0.0006  dS = 0.0020
t= 0.0027  S= 210818.4  N= 688578.6  dN/dS=  0.2552  dN = 0.0005  dS = 0.0021
t= 0.0026  S= 215546.0  N= 711169.0  dN/dS=  0.2872  dN = 0.0005  dS = 0.0019
t= 0.0029  S= 191980.0  N= 646448.0  dN/dS=  0.2813  dN = 0.0006  dS = 0.0022
t= 0.0025  S= 204805.1  N= 668998.9  dN/dS=  0.3203  dN = 0.0006  dS = 0.0018
t= 0.0027  S= 190917.3  N= 620885.7  dN/dS=  0.2951  dN = 0.0006  dS = 0.0020
t= 0.0027  S= 197311.8  N= 658594.2  dN/dS=  0.3049  dN = 0.0006  dS = 0.0019
t= 0.0027  S= 203821.9  N= 671158.1  dN/dS=  0.3021  dN = 0.0006  dS = 0.0019
t= 0.0027  S= 197923.0  N= 658412.0  dN/dS=  0.2544  dN = 0.0005  dS = 0.0021
t= 0.0026  S= 203895.9  N= 657755.1  dN/dS=  0.3278  dN = 0.0006  dS = 0.0018
t= 0.0027  S= 200987.4  N= 655107.6  dN/dS=  0.2620  dN = 0.0005  dS = 0.0020
t= 0.0027  S= 195326.8  N= 637350.2  dN/dS=  0.2900  dN = 0.0006  dS = 0.0020
t= 0.0034  S= 189970.4  N= 634648.6  dN/dS=  0.2495  dN = 0.0007  dS = 0.0027
t= 0.0027  S= 190835.5  N= 618855.5  dN/dS=  0.2745  dN = 0.0006  dS = 0.0020
t= 0.0029  S= 193507.5  N= 642673.5  dN/dS=  0.2770  dN = 0.0006  dS = 0.0022
t= 0.0025  S= 193809.8  N= 651752.2  dN/dS=  0.3284  dN = 0.0006  dS = 0.0017
t= 0.0029  S= 192173.9  N= 636816.1  dN/dS=  0.2557  dN = 0.0006  dS = 0.0023
t= 0.0028  S= 202859.6  N= 659088.4  dN/dS=  0.2778  dN = 0.0006  dS = 0.0021
t= 0.0030  S= 199120.6  N= 667687.4  dN/dS=  0.2248  dN = 0.0006  dS = 0.0025
t= 0.0028  S= 188684.8  N= 637230.2  dN/dS=  0.2603  dN = 0.0006  dS = 0.0022
t= 0.0029  S= 194294.2  N= 656040.8  dN/dS=  0.2683  dN = 0.0006  dS = 0.0022
t= 0.0029  S= 201554.1  N= 661170.9  dN/dS=  0.3199  dN = 0.0006  dS = 0.0020
t= 0.0027  S= 190862.0  N= 646168.0  dN/dS=  0.2904  dN = 0.0006  dS = 0.0020
t= 0.0026  S= 193344.6  N= 661106.4  dN/dS=  0.2698  dN = 0.0005  dS = 0.0020
t= 0.0030  S= 195688.2  N= 653182.8  dN/dS=  0.2933  dN = 0.0006  dS = 0.0022
t= 0.0023  S= 199233.4  N= 662387.6  dN/dS=  0.3072  dN = 0.0005  dS = 0.0017
t= 0.0031  S= 198471.7  N= 649019.3  dN/dS=  0.2943  dN = 0.0007  dS = 0.0022
t= 0.0025  S= 194637.7  N= 657833.3  dN/dS=  0.2707  dN = 0.0005  dS = 0.0019
t= 0.0026  S= 208637.1  N= 694416.9  dN/dS=  0.2525  dN = 0.0005  dS = 0.0021
t= 0.0028  S= 206710.2  N= 684814.8  dN/dS=  0.2554  dN = 0.0006  dS = 0.0022
t= 0.0028  S= 198139.9  N= 666196.1  dN/dS=  0.2671  dN = 0.0006  dS = 0.0022
t= 0.0025  S= 202841.3  N= 674100.7  dN/dS=  0.2938  dN = 0.0005  dS = 0.0018
t= 0.0029  S= 198877.8  N= 666469.2  dN/dS=  0.2743  dN = 0.0006  dS = 0.0022
t= 0.0027  S= 186905.1  N= 613389.9  dN/dS=  0.2977  dN = 0.0006  dS = 0.0019
t= 0.0025  S= 217796.8  N= 720936.2  dN/dS=  0.2908  dN = 0.0005  dS = 0.0018
t= 0.0029  S= 198727.2  N= 660205.8  dN/dS=  0.3072  dN = 0.0006  dS = 0.0021
t= 0.0024  S= 194711.4  N= 648633.6  dN/dS=  0.2719  dN = 0.0005  dS = 0.0018
t= 0.0026  S= 196191.7  N= 644513.3  dN/dS=  0.3390  dN = 0.0006  dS = 0.0018
t= 0.0029  S= 200723.8  N= 655893.2  dN/dS=  0.2848  dN = 0.0006  dS = 0.0021
t= 0.0024  S= 199621.0  N= 668081.0  dN/dS=  0.2668  dN = 0.0005  dS = 0.0018
t= 0.0024  S= 194468.3  N= 630477.7  dN/dS=  0.3248  dN = 0.0005  dS = 0.0017
t= 0.0023  S= 206886.0  N= 682734.0  dN/dS=  0.3144  dN = 0.0005  dS = 0.0016
t= 0.0028  S= 192839.4  N= 659769.6  dN/dS=  0.2552  dN = 0.0006  dS = 0.0022
t= 0.0027  S= 199610.9  N= 666675.1  dN/dS=  0.2947  dN = 0.0006  dS = 0.0020
t= 0.0030  S= 200829.9  N= 684689.1  dN/dS=  0.2794  dN = 0.0006  dS = 0.0022
t= 0.0025  S= 204217.5  N= 674977.5  dN/dS=  0.2842  dN = 0.0005  dS = 0.0019
t= 0.0029  S= 191627.2  N= 629013.8  dN/dS=  0.2655  dN = 0.0006  dS = 0.0022
t= 0.0029  S= 203222.8  N= 672504.2  dN/dS=  0.2572  dN = 0.0006  dS = 0.0023
t= 0.0027  S= 196346.7  N= 652185.3  dN/dS=  0.2688  dN = 0.0006  dS = 0.0021
t= 0.0027  S= 205110.4  N= 684698.6  dN/dS=  0.3157  dN = 0.0006  dS = 0.0019
t= 0.0031  S= 194067.8  N= 655232.2  dN/dS=  0.2445  dN = 0.0006  dS = 0.0025
t= 0.0028  S= 193264.1  N= 643402.9  dN/dS=  0.2307  dN = 0.0005  dS = 0.0022
t= 0.0023  S= 207842.4  N= 683379.6  dN/dS=  0.3380  dN = 0.0005  dS = 0.0016
t= 0.0027  S= 203298.8  N= 659693.2  dN/dS=  0.2969  dN = 0.0006  dS = 0.0019
t= 0.0026  S= 204834.4  N= 682766.6  dN/dS=  0.2924  dN = 0.0006  dS = 0.0019
t= 0.0028  S= 211270.0  N= 698135.0  dN/dS=  0.2741  dN = 0.0006  dS = 0.0021
t= 0.0027  S= 194573.9  N= 650850.1  dN/dS=  0.2901  dN = 0.0006  dS = 0.0020
t= 0.0027  S= 212775.0  N= 700419.0  dN/dS=  0.2912  dN = 0.0006  dS = 0.0020
t= 0.0026  S= 205494.5  N= 690692.5  dN/dS=  0.2904  dN = 0.0006  dS = 0.0019
t= 0.0026  S= 194364.6  N= 655844.4  dN/dS=  0.2816  dN = 0.0005  dS = 0.0020
t= 0.0024  S= 215701.3  N= 714946.7  dN/dS=  0.3031  dN = 0.0005  dS = 0.0017
t= 0.0024  S= 196374.8  N= 659672.2  dN/dS=  0.3080  dN = 0.0005  dS = 0.0017
t= 0.0026  S= 204556.7  N= 674134.3  dN/dS=  0.3221  dN = 0.0006  dS = 0.0018
t= 0.0025  S= 205391.8  N= 688854.2  dN/dS=  0.3191  dN = 0.0006  dS = 0.0018
t= 0.0023  S= 194563.1  N= 656032.9  dN/dS=  0.2628  dN = 0.0005  dS = 0.0018
t= 0.0030  S= 196353.1  N= 641960.9  dN/dS=  0.2755  dN = 0.0006  dS = 0.0023
t= 0.0025  S= 203347.0  N= 661784.0  dN/dS=  0.2805  dN = 0.0005  dS = 0.0019
t= 0.0026  S= 192162.6  N= 632786.4  dN/dS=  0.2922  dN = 0.0006  dS = 0.0019
t= 0.0026  S= 196483.7  N= 656095.3  dN/dS=  0.2975  dN = 0.0006  dS = 0.0019
t= 0.0028  S= 196510.4  N= 641983.6  dN/dS=  0.2773  dN = 0.0006  dS = 0.0021
t= 0.0027  S= 190972.4  N= 625018.6  dN/dS=  0.2681  dN = 0.0006  dS = 0.0021
t= 0.0025  S= 195429.4  N= 644621.6  dN/dS=  0.3003  dN = 0.0005  dS = 0.0018
t= 0.0025  S= 197925.6  N= 650270.4  dN/dS=  0.3330  dN = 0.0006  dS = 0.0017
t= 0.0024  S= 211772.2  N= 683427.8  dN/dS=  0.3170  dN = 0.0005  dS = 0.0017
t= 0.0026  S= 204501.7  N= 672473.3  dN/dS=  0.2971  dN = 0.0006  dS = 0.0019
t= 0.0025  S= 196317.6  N= 668861.4  dN/dS=  0.2460  dN = 0.0005  dS = 0.0020
t= 0.0026  S= 209371.1  N= 669415.9  dN/dS=  0.3787  dN = 0.0006  dS = 0.0016
t= 0.0028  S= 198352.5  N= 654499.5  dN/dS=  0.2780  dN = 0.0006  dS = 0.0021
t= 0.0028  S= 196352.1  N= 649908.9  dN/dS=  0.2993  dN = 0.0006  dS = 0.0020
t= 0.0025  S= 214845.2  N= 696137.8  dN/dS=  0.2843  dN = 0.0005  dS = 0.0019
t= 0.0026  S= 207452.4  N= 689049.6  dN/dS=  0.2791  dN = 0.0006  dS = 0.0020
t= 0.0026  S= 203250.4  N= 666920.6  dN/dS=  0.2977  dN = 0.0006  dS = 0.0019
t= 0.0026  S= 204420.5  N= 668696.5  dN/dS=  0.2654  dN = 0.0005  dS = 0.0019
t= 0.0026  S= 198808.9  N= 666433.1  dN/dS=  0.3041  dN = 0.0006  dS = 0.0019
t= 0.0027  S= 195867.3  N= 653210.7  dN/dS=  0.3092  dN = 0.0006  dS = 0.0020
t= 0.0027  S= 201263.8  N= 670653.2  dN/dS=  0.2874  dN = 0.0006  dS = 0.0020
t= 0.0027  S= 197553.6  N= 649454.4  dN/dS=  0.3124  dN = 0.0006  dS = 0.0019
t= 0.0028  S= 201148.0  N= 663431.0  dN/dS=  0.2518  dN = 0.0006  dS = 0.0022
t= 0.0028  S= 209030.2  N= 687249.8  dN/dS=  0.2766  dN = 0.0006  dS = 0.0021
