years_before_present	Ne_Auto	Ne_X	Ne_X/Ne_Auto	species
812433.882036	25.01936554415	7.86294245407895	0.3142742544851404	BI
869225.777755263	25.01936554415	7.86294245407895	0.3142742544851404	BI
889343.798187	25.01936554415	8.375637608679146	0.3347661871720615	BI
941617.073628947	24.462788057086936	9.70778930447369	0.39683903902610634	BI
973387.638022	24.12451231785	9.70778930447369	0.4024035460932732	BI
1019927.68656316	24.12451231785	9.70778930447369	0.4024035460932732	BI
1065226.780597	24.12451231785	13.824377648375787	0.5730427818077372	BI
1104641.70215921	22.49232559913954	17.4062375098026	0.7738745125790144	BI
1165584.525578	19.9686603718	17.4062375098026	0.8716777783643371	BI
1196282.75602105	19.9686603718	17.4062375098026	0.8716777783643371	BI
1275251.113831	19.9686603718	17.4062375098026	0.8716777783643371	BI
1295417.409975	19.536755980133602	17.4062375098026	0.8909481966966538	BI
1395089.75213	17.40205945495	17.4062375098026	1.0002400896780876	BI
1402658.36751711	17.40205945495	17.4062375098026	1.0002400896780876	BI
1526044.144042	17.40205945495	0.0	0.0	BI
1669145.184047	17.2313844979	0.0	0.0	BI
1825519.659894	17.2313844979	0.0	0.0	BI
1996398.620251	18.698015984	0.0	0.0	BI
2183127.583238	18.698015984	0.0	0.0	BI
2387176.74496	18.698015984	0.0	0.0	BI
2610152.359511	18.698015984	0.0	0.0	BI
0.0	91.92045864465	9978477.93521333	108555.5716577585	DUM
867.109578	91.92045864465	9978477.93521333	108555.5716577585	DUM
1076.90951973684	91.92045864465	9978477.93521333	108555.5716577585	DUM
1796.431671	91.92045864465	9978477.93521333	108555.5716577585	DUM
2225.66670526316	91.92045864465	9978477.93521333	108555.5716577585	DUM
2792.435916	91.92045864465	9978477.93521333	108555.5716577585	DUM
3451.42654605263	294.98528928150995	9978477.93521333	33827.0357803866	DUM
3859.954353	420.8711913642	7863466.988056913	18683.785322935724	DUM
4758.86075131579	420.8711913642	3209691.06246424	7626.3026035601015	DUM
5004.060624	420.8711913642	3209691.06246424	7626.3026035601015	DUM
6153.92977763158	35.813654915991265	3209691.06246424	89621.99110906916	DUM
6230.311575	10.2356257713	3044956.932338394	297486.15281307435	DUM
7544.505654	10.2356257713	210608.62057542382	20576.037584917973	DUM
7642.11080131579	10.367388116554757	101.672678965921	9.806971420657915	DUM
8953.166115	12.1372509531	101.672678965921	8.376911654772416	DUM
9229.84755921053	12.1372509531	101.672678965921	8.376911654772416	DUM
10462.937013	12.1372509531	137.23015317069752	11.306526799270578	DUM
10923.7448815789	12.07118829301002	150.51804874875	12.469198979847699	DUM
12080.945607	11.9052888729	150.51804874875	12.642956450336465	DUM
12730.7297855263	11.9052888729	150.51804874875	12.642956450336465	DUM
13815.164763	11.9052888729	90.55145393350772	7.605985449007451	DUM
14658.6958486842	10.077382339181238	43.9062535480263	4.356910561715729	DUM
15673.808949	7.8776627319	43.9062535480263	5.573512733698441	DUM
16715.3755552632	7.8776627319	43.9062535480263	5.573512733698441	DUM
17665.93824	7.8776627319	50.86618545503498	6.457014876894412	DUM
18909.6290434211	7.186955208278952	59.9723742884211	8.344615007386777	DUM
19801.095915	6.69186199575	59.9723742884211	8.96198611485257	DUM
21250.6386381579	6.69186199575	59.9723742884211	8.96198611485257	DUM
22089.429258	6.69186199575	45.12820979075683	6.743744838046233	DUM
23747.9088513158	5.624617061907312	15.7779246101316	2.80515534417223	DUM
24541.93116	5.11365733125	15.7779246101316	3.0854481612820135	DUM
26412.3940355263	5.11365733125	15.7779246101316	3.0854481612820135	DUM
27170.56092	5.11365733125	13.64060859097858	2.6674858535435386	DUM
29254.7263565789	4.458090698117021	7.76522644835526	1.7418278303837749	DUM
29987.881842	4.2274793154	7.76522644835526	1.836845521648761	DUM
32287.1489144737	4.2274793154	7.76522644835526	1.836845521648761	DUM
33007.423638	4.2274793154	7.439343649577718	1.7597587343544019	DUM
35522.3880894737	3.99010196892757	6.30146718730263	1.5792747243991592	DUM
36243.682428	3.9220219068	6.30146718730263	1.606688421698295	DUM
38973.8146355263	3.9220219068	6.30146718730263	1.606688421698295	DUM
39712.241541	3.9220219068	6.065494933596501	1.5465224513611584	DUM
42655.9269605263	3.347025656407281	5.12480862125	1.5311530736071508	DUM
43429.771515	3.19586897565	5.12480862125	1.60357281862836	DUM
46584.1900328947	3.19586897565	5.12480862125	1.60357281862836	DUM
47414.150898	3.19586897565	4.815911709020793	1.506917757177857	DUM
50775.196475	2.507030528668181	3.56498935322368	1.4219967856225197	DUM
51684.466248	2.32067781075	3.56498935322368	1.5361845305322852	DUM
55246.1832828947	2.32067781075	3.56498935322368	1.5361845305322852	DUM
56261.253735	2.32067781075	3.3344824143759326	1.4368571108534407	DUM
60015.9983868421	1.9408297296367105	2.48183746342105	1.278750745376106	DUM
61166.619942	1.82442730275	2.48183746342105	1.3603378220004279	DUM
65104.7784644737	1.82442730275	2.48183746342105	1.3603378220004279	DUM
66424.121064	1.82442730275	2.357707451034235	1.2923000261399342	DUM
70533.7878473684	1.7730003008965938	1.97105049861842	1.1117034202541725	DUM
72058.883709	1.75391575905	1.97105049861842	1.1237999820960785	DUM
76325.5796144737	1.75391575905	1.97105049861842	1.1237999820960785	DUM
78098.208903	1.75391575905	1.929850743404999	1.1003098258552013	DUM
82504.6399657895	1.8984269938879463	1.82743571375	0.9626052092777307	DUM
84570.968085	1.9661933163	1.82743571375	0.9294283011748227	DUM
89096.5827552632	1.9661933163	1.82743571375	0.9294283011748227	DUM
91508.327913	1.9661933163	1.8569934993662145	0.9444613019337902	DUM
96129.4382381579	2.122136081545641	1.91362874868421	0.9017464833312827	DUM
98943.629463	2.21710303335	1.91362874868421	0.8631212532296048	DUM
103632.203230263	2.21710303335	1.91362874868421	0.8631212532296048	DUM
106912.50903	2.21710303335	1.9753457402492587	0.8909580251958563	DUM
111636.613135526	2.2492482957174884	2.06422693335526	0.9177408013537214	DUM
115453.502133	2.27522039445	2.06422693335526	0.9072646053940878	DUM
120176.014292105	2.27522039445	2.06422693335526	0.9072646053940878	DUM
124607.560311	2.27522039445	2.108669338260679	0.9267978361148692	DUM
129286.330532895	2.2479079811053335	2.15559106710526	0.9589320760564763	DUM
134418.534327	2.21794864035	2.15559106710526	0.9718850237961778	DUM
139005.579905263	2.21794864035	2.15559106710526	0.9718850237961778	DUM
144933.898974	2.21794864035	2.209526741943719	0.9962028433602718	DUM
149374.519044737	2.2430209560644156	2.24992737447368	1.0030790699438592	DUM
156203.907468	2.2815805671	2.24992737447368	0.9861266382249423	DUM
160436.643175	2.2815805671	2.24992737447368	0.9861266382249423	DUM
168282.799458	2.2815805671	2.334853590018596	1.023349174553283	DUM
172238.186107895	2.344380007089515	2.37766640269737	1.0141983788921574	DUM
181228.801026	2.4871234686	2.37766640269737	0.9559904977438682	DUM
184828.603523684	2.4871234686	2.37766640269737	0.9559904977438682	DUM
195104.003886	2.4871234686	2.531419694958709	1.0178102241074678	DUM
198260.734064474	2.53553321212931	2.57865460947368	1.0170068359341888	DUM
209975.09019	2.71517763645	2.57865460947368	0.9497185653183197	DUM
212590.799334211	2.71517763645	2.57865460947368	0.9497185653183197	DUM
225913.57413	2.71517763645	2.892985953785261	1.0654868082840205	DUM
227878.726085526	2.7682062081105614	2.93935083388158	1.0618251000483931	DUM
242996.164341	3.17614217235	2.93935083388158	0.925446870568385	DUM
244188.6295	3.17614217235	2.93935083388158	0.925446870568385	DUM
261304.763901	3.17614217235	3.637414911939633	1.1452305075022322	DUM
261588.813188158	3.1952948652662334	3.64899957230263	1.1419914988029105	DUM
280152.091376316	4.446967665482163	3.64899957230263	0.8205590520989289	DUM
280927.678341	4.49926344525	3.734592927283375	0.8300454002590336	DUM
299956.272186842	4.49926344525	5.83457817973684	1.2967851851165926	DUM
301958.890839	4.49926344525	5.83457817973684	1.2967851851165926	DUM
321084.318731579	7.1985527144128145	5.83457817973684	0.8105210048757372	DUM
324499.753434	7.68059402055	6.756333757140397	0.8796629191782984	DUM
343624.671298684	7.68059402055	11.9177557268421	1.5516710940527854	DUM
348658.503822	7.68059402055	11.9177557268421	1.5516710940527854	DUM
367671.891726316	13.188034724501527	11.9177557268421	0.9036794318338103	DUM
374551.352565	15.1807475874	15.302466615643421	1.0080179864359544	DUM
393326.502309211	15.1807475874	24.5398843825658	1.6165135637281702	DUM
402302.724693	15.1807475874	24.5398843825658	1.6165135637281702	DUM
420696.113452632	23.704049125585897	24.5398843825658	1.0352612860592543	DUM
432045.98451	28.96345916175	30.327300454682156	1.047088342774101	DUM
449895.262578947	28.96345916175	39.4288310579605	1.3613301794431856	DUM
463924.1604	28.96345916175	39.4288310579605	1.3613301794431856	DUM
481046.380688158	30.461477118008016	39.4288310579605	1.2943834241922307	DUM
498090.428031	31.95265574655	29.99715646986571	0.9388001018696097	DUM
514279.792357895	31.95265574655	21.0384383292763	0.6584253433002315	DUM
534709.076763	31.95265574655	21.0384383292763	0.6584253433002315	DUM
549734.682303947	31.95265574655	21.0384383292763	0.6584253433002315	DUM
573956.113653	31.95265574655	21.0384383292763	0.6584253433002315	DUM
587559.739753947	31.95265574655	21.0384383292763	0.6584253433002315	DUM
616020.109062	31.95265574655	21.0384383292763	0.6584253433002315	DUM
627913.158447368	0.0	21.0384383292763	inf	DUM
0.0	7.1023279371	3.70126761967105	0.5211344297884307	LIN
2159.96894605263	7.1023279371	3.70126761967105	0.5211344297884307	LIN
4303.544322	7.1023279371	3.70126761967105	0.5211344297884307	LIN
4538.64194210526	7.1023279371	3.70126761967105	0.5211344297884307	LIN
7158.61414342105	7.1023279371	3.70126761967105	0.5211344297884307	LIN
9019.640564	7.1023279371	6.951883350504662	0.9788175668699456	LIN
10043.7596763158	7.1023279371	8.74069067743421	1.2306796806404834	LIN
13221.5764184211	7.1023279371	8.74069067743421	1.2306796806404834	LIN
14189.095492	7.1023279371	8.535291039790861	1.2017596364715262	LIN
16721.0543802632	7.891658554502593	7.99776836723684	1.0134458190254196	LIN
19854.06115	8.8683640529	7.99776836723684	0.9018313095323967	LIN
20575.4468092105	8.8683640529	7.99776836723684	0.9018313095323967	LIN
24820.1385710526	8.8683640529	5.38701541559211	0.6074418442294922	LIN
26062.967546	8.8683640529	5.38701541559211	0.6074418442294922	LIN
29495.2040921053	13.61963891577168	5.38701541559211	0.3955329101532854	LIN
32867.38367	18.2877763959	12.761272529549494	0.6978033990185099	LIN
34643.7020644737	18.2877763959	16.6457123271711	0.9102097470364391	LIN
40314.0202263158	18.2877763959	16.6457123271711	0.9102097470364391	LIN
40325.156476	18.2877763959	16.64322988655858	0.9100740038734224	LIN
46559.0227144737	23.437727688525186	15.2536056268421	0.6508141842739333	LIN
48498.168752	25.0397042566	15.2536056268421	0.6091767486759168	LIN
53436.68955	25.0397042566	15.2536056268421	0.6091767486759168	LIN
57455.926528	25.0397042566	15.914465505536068	0.6355692280727042	LIN
61011.1824473684	24.829284357201946	16.4990356636184	0.6644990417870306	LIN
67273.316946	24.4586562671	16.4990356636184	0.6745683607243665	LIN
69353.2711381579	24.4586562671	16.4990356636184	0.6745683607243665	LIN
78032.85039	24.4586562671	15.793109976625178	0.6457063627763115	LIN
78540.5465328947	24.635915510236998	15.7518181423026	0.6393843222817202	LIN
88658.9128539474	28.168686008800165	15.7518181423026	0.5591960568335201	LIN
89824.660486	28.5757002157	15.254555207191327	0.5338296206932561	LIN
99802.3744736842	28.5757002157	10.9984476185526	0.38488812296924424	LIN
102748.297806	28.5757002157	10.9984476185526	0.38488812296924424	LIN
112075.167532895	32.29742715191622	10.9984476185526	0.3405363395300687	LIN
116912.281442	34.2275942558	11.85547932753121	0.3463719722434846	LIN
125591.546778947	34.2275942558	13.3932569660526	0.3912999805349469	LIN
132435.444284	34.2275942558	13.3932569660526	0.3912999805349469	LIN
140477.490860526	34.13751867085813	13.3932569660526	0.3923324684253019	LIN
149448.726724	34.0370356271	18.32450304667818	0.5383695350980673	LIN
156871.768136842	34.0370356271	22.4047484476974	0.6582461731731692	LIN
168094.279804	34.0370356271	22.4047484476974	0.6582461731731692	LIN
174927.215648684	33.160592024893404	22.4047484476974	0.6756438012589862	LIN
188529.052624	31.4159183932	23.349863600170462	0.7432494351406438	LIN
194812.018089474	31.4159183932	23.7864315339474	0.7571458276736546	LIN
210925.240768	31.4159183932	23.7864315339474	0.7571458276736546	LIN
216712.052585526	31.39144414478015	23.7864315339474	0.7577361342231421	LIN
235470.73473	31.3121077742	22.017911630460425	0.703175646597715	LIN
240830.888696053	31.3121077742	21.5125702156579	0.6870367964619567	LIN
262371.362044	31.3121077742	21.5125702156579	0.6870367964619567	LIN
267393.838488158	32.06688101493887	21.5125702156579	0.6708656886722448	LIN
291854.026266	35.7427360246	22.090483389410934	0.6180411979152106	LIN
296648.382860526	35.7427360246	22.2037581467763	0.6212103665341826	LIN
324165.810122	35.7427360246	22.2037581467763	0.6212103665341826	LIN
328867.155809211	36.871691217297425	22.2037581467763	0.6021898484645577	LIN
359578.908194	44.246641846	25.244731213796335	0.5705456993021158	LIN
364350.502369737	44.246641846	25.7171982092763	0.5812237298998816	LIN
398390.178494	44.246641846	25.7171982092763	0.5812237298998816	LIN
403429.462882895	45.459210355093305	25.7171982092763	0.565720301967254	LIN
440926.07515	54.4817635043	30.525434043740553	0.560287187497727	LIN
446468.117775	54.4817635043	31.236096856579	0.5733312368663264	LIN
487543.993684	54.4817635043	31.236096856579	0.5733312368663264	LIN
493867.850794737	55.609355026836724	31.236096856579	0.5617057928743222	LIN
538635.85842	63.5918291712	37.25146255121161	0.5857900776988872	LIN
546070.546440789	63.5918291712	38.2504430652632	0.6014993366881539	LIN
594630.81304	63.5918291712	38.2504430652632	0.6014993366881539	LIN
603562.853198684	64.53007422316924	38.2504430652632	0.5927537435177712	LIN
655999.256418	70.0381322916	45.08005681780858	0.643650185160852	LIN
666880.659939474	70.0381322916	46.4973123611842	0.6638856697034002	LIN
723257.32688	70.0381322916	46.4973123611842	0.6638856697034002	LIN
736614.42496579	70.74589272496804	46.4973123611842	0.6572439836464754	LIN
796969.59276	73.9439675942	52.57433202946362	0.711002313508363	LIN
813414.078734211	73.9439675942	54.2300885844079	0.7333943572249102	LIN
877756.227216	73.9439675942	54.2300885844079	0.7333943572249102	LIN
897995.845034211	74.29754201623886	54.2300885844079	0.7299042083055061	LIN
966295.698786	75.4907009747	56.76835428993925	0.7519913520072443	LIN
991147.996357895	75.4907009747	57.6919541392105	0.7642259694812665	LIN
1063331.946204	75.4907009747	57.6919541392105	0.7642259694812665	LIN
1093739.16721184	75.14602340582087	57.6919541392105	0.7677312986696464	LIN
1169680.656364	74.2851973589	57.59700059335252	0.7753496341280421	LIN
1206725.81478158	74.2851973589	57.5506811283553	0.7747260985295105	LIN
1286235.542284	74.2851973589	57.5506811283553	0.7747260985295105	LIN
1331160.95856711	72.88479007901763	57.5506811283553	0.7896116743419588	LIN
1413975.517922	70.3033090067	56.725570342141104	0.8068691380762046	LIN
1468205.05163684	70.3033090067	56.1852622906579	0.7991837522939833	LIN
1553974.563548	70.3033090067	56.1852622906579	0.7991837522939833	LIN
1619135.57291053	67.89543563041053	56.1852622906579	0.8275263538554039	LIN
1707408.90056	64.6335003479	55.099960471940676	0.8524984748676222	LIN
1785359.60370789	64.6335003479	54.1415731294737	0.8376704470289889	LIN
1875567.753708	64.6335003479	54.1415731294737	0.8376704470289889	LIN
1968426.83062105	61.747213138428364	54.1415731294737	0.8768261817435563	LIN
2059864.561744	58.9051048322	52.63958484695448	0.8936336671822621	LIN
2170043.82735789	58.9051048322	50.8297415372368	0.8629089394210047	LIN
2261848.188072	58.9051048322	50.8297415372368	0.8629089394210047	LIN
2392090.46820395	56.190665363537676	50.8297415372368	0.9045940497123994	LIN
2483215.02825	54.2914963525	49.26012267435813	0.9073266714648179	LIN
2636636.55464605	54.2914963525	46.6174397173026	0.8586508541711243	LIN
2725826.050178	54.2914963525	46.6174397173026	0.8586508541711243	LIN
2905962.06574737	52.19106393012738	46.6174397173026	0.8932073080501547	LIN
2991720.246878	51.1911014098	45.488939448332026	0.8886102895927074	LIN
3202577.83484605	51.1911014098	42.7142438846053	0.8344075964036224	LIN
3283131.228256	51.1911014098	42.7142438846053	0.8344075964036224	LIN
3529249.21051974	50.04392755892718	42.7142438846053	0.8535350035088451	LIN
3602508.297124	49.7024616176	42.04951291582307	0.8460247550582694	LIN
3889021.63600658	49.7024616176	39.4497768536842	0.7937187730700797	LIN
3952535.283092	49.7024616176	39.4497768536842	0.7937187730700797	LIN
4285248.99973026	49.658105026202236	39.4497768536842	0.7944277541977974	LIN
4336152.963868	49.6513186323	39.4497768536842	0.7945363374099933	LIN
4721625.60957632	49.6513186323	39.4497768536842	0.7945363374099933	LIN
4756585.970818	49.6513186323	39.4497768536842	0.7945363374099933	LIN
5202219.23297763	49.89721792065115	39.4497768536842	0.7906207700080402	LIN
5217366.555544	49.9055761743	0.0	0.0	LIN
5722367.324982	49.9055761743	0.0	0.0	LIN
6275831.285944	50.908682715	0.0	0.0	LIN
6882409.961328	50.908682715	0.0	0.0	LIN
7547200.609476	50.908682715	0.0	0.0	LIN
8275789.27307	50.908682715	0.0	0.0	LIN
0.0	15.10219905	34.377259840921	2.276308220220485	MIM
3023.212	15.10219905	34.377259840921	2.276308220220485	MIM
5710.31568947368	15.10219905	34.377259840921	2.276308220220485	MIM
6280.242	15.10219905	34.377259840921	2.276308220220485	MIM
9788.685	15.10219905	34.377259840921	2.276308220220485	MIM
11675.4424315789	18.170433915241524	34.377259840921	1.8919338966410175	MIM
13568.873	21.2495206	34.377259840921	1.6177899016188158	MIM
17641.138	21.2495206	34.377259840921	1.6177899016188158	MIM
17908.1207789474	25.21660488787912	34.377259840921	1.36327868060641	MIM
22028.549	86.4418499	177.50862009333775	2.0535032544848137	MIM
24421.0912842105	86.4418499	260.618387629342	3.014956157588456	MIM
26754.566	86.4418499	260.618387629342	3.014956157588456	MIM
31224.5463894737	351.22858480541663	260.618387629342	0.742019297130177	MIM
31846.559	388.074538	370.2444762541185	0.9540550590157979	MIM
37331.898	388.074538	1337.0034280415061	3.4452232680143164	MIM
38333.7747578947	548.4411824130036	1513.57835336197	2.7597824559829824	MIM
43241.863	1334.0604072	1513.57835336197	1.1345650805563985	MIM
45761.5169421053	1334.0604072	1513.57835336197	1.1345650805563985	MIM
49608.516	1334.0604072	3567.4195599363657	2.6741064652565947	MIM
53521.78755	2273.0573223048705	5656.64241675289	2.488561269989038	MIM
56467.047	2979.77790185	5656.64241675289	1.89834363602769	MIM
61629.8752447368	2979.77790185	5656.64241675289	1.89834363602769	MIM
63856.165	2979.77790185	6723.051597025243	2.25622573845226	MIM
70102.3427447368	2995.407949260007	9715.01671425802	3.243303375975229	MIM
71816.925	2999.69841345	9715.01671425802	3.2386644839687824	MIM
78953.2046578947	2999.69841345	9715.01671425802	3.2386644839687824	MIM
80392.728	2999.69841345	9220.791009372384	3.0739060193612624	MIM
88201.5718131579	1562.2304393170848	6539.81236525013	4.186202112480251	MIM
89631.667	1298.9755862	6539.81236525013	5.034592208450646	MIM
97864.0069289474	1298.9755862	6539.81236525013	5.034592208450646	MIM
99585.354	1298.9755862	5812.651680850734	4.474796711041323	MIM
107959.620834211	540.8712627420244	2275.05156236658	4.20627184153375	MIM
110308.138	328.2650666	2275.05156236658	6.930532042079253	MIM
118507.524357895	328.2650666	2275.05156236658	6.930532042079253	MIM
121860.233	328.2650666	1766.539033325954	5.381440832626063	MIM
129528.102384211	173.3611686711737	603.536795687368	3.481383981854314	MIM
134305.763	76.8443639	603.536795687368	7.85401511648622	MIM
141043.013852632	76.8443639	603.536795687368	7.85401511648622	MIM
147713.153	76.8443639	359.7842845721756	4.681986632622455	MIM
153073.917702632	56.83348340023364	163.881346283421	2.883535135957324	MIM
162157.475	22.9260113	163.881346283421	7.14827119898615	MIM
165642.472873684	22.9260113	163.881346283421	7.14827119898615	MIM
177718.493	22.9260113	62.093112656678116	2.708413244857736	MIM
178776.708581579	22.08481938276674	53.1734608410526	2.4076928101365866	MIM
192498.283765789	11.17732724449863	53.1734608410526	4.7572608082333865	MIM
194482.618	9.5999493	48.81337486171435	5.084753401949149	MIM
206833.953586842	9.5999493	21.6743555423684	2.2577572927774106	MIM
212542.908	9.5999493	21.6743555423684	2.2577572927774106	MIM
221813.021315789	7.631107410480991	21.6743555423684	2.8402634606609816	MIM
231999.85	5.46756805	14.756865298782241	2.6989815515478113	MIM
237463.516168421	5.46756805	11.0466961592105	2.0204039635520403	MIM
252960.969	5.46756805	11.0466961592105	2.0204039635520403	MIM
253816.015471053	5.411682233971139	11.0466961592105	2.041268441422204	MIM
270899.822494737	4.295085032859487	6.86817711263158	1.599078262732097	MIM
275542.783	3.99162125	6.86817711263158	1.7206484990607713	MIM
288750.610786842	3.99162125	6.86817711263158	1.7206484990607713	MIM
299870.803	3.99162125	5.782100954854451	1.448559518229454	MIM
307400.231728947	3.856382465601734	5.04672400565789	1.3086679162852226	MIM
326079.533	3.5208768	5.04672400565789	1.433371370920417	MIM
326886.906978947	3.5208768	5.04672400565789	1.433371370920417	MIM
347246.310084211	3.5208768	4.22234654763158	1.1992315515361345	MIM
354315.207	3.5208768	4.22234654763158	1.1992315515361345	MIM
368517.936757895	3.6302324882741925	4.22234654763158	1.163106374390605	MIM
384733.443	3.7550858	3.9774500147559406	1.0592168133031583	MIM
