HiC_scaffold_12	sar_1	0
HiC_scaffold_1	sar_2	0
HiC_scaffold_5	sar_3	0
HiC_scaffold_13	sar_4	0
HiC_scaffold_14	sar_5	0
HiC_scaffold_16	sar_6	0
HiC_scaffold_9	sar_7	0
HiC_scaffold_4	sar_8	0
HiC_scaffold_3	sar_9	0
HiC_scaffold_8	sar_10	0
HiC_scaffold_7	sar_11	0
HiC_scaffold_10	sar_12	0
HiC_scaffold_11	sar_13	0
HiC_scaffold_15	sar_14	0
HiC_scaffold_2	sar_X1	0
HiC_scaffold_6	sar_X2	0
