HiC_scaffold_13	mim_1	0
HiC_scaffold_15	mim_2	0
HiC_scaffold_14	mim_3	0
HiC_scaffold_17	mim_4	0
HiC_scaffold_12	mim_5	0
HiC_scaffold_16	mim_6	0
HiC_scaffold_2	mim_7	0
HiC_scaffold_5	mim_8	0
HiC_scaffold_3	mim_9	0
HiC_scaffold_7	mim_10	0
HiC_scaffold_8	mim_11	0
HiC_scaffold_9	mim_12	0
HiC_scaffold_10	mim_13	0
HiC_scaffold_4	mim_14	0
HiC_scaffold_1	mim_X1	0
HiC_scaffold_6	mim_X2	0
