HiC_scaffold_2	ten_1	0
HiC_scaffold_4	ten_2	0
HiC_scaffold_3	ten_3	0
HiC_scaffold_7	ten_4	0
HiC_scaffold_8	ten_5	0
HiC_scaffold_5	ten_6	0
HiC_scaffold_10	ten_7	0
HiC_scaffold_11	ten_8	0
HiC_scaffold_13	ten_9	0
HiC_scaffold_12	ten_10	0
HiC_scaffold_16	ten_11	0
HiC_scaffold_15	ten_12	0
HiC_scaffold_6	ten_X1	0
HiC_scaffold_9	ten_X2	0
