HiC_scaffold_1	dum_1	0
HiC_scaffold_2	dum_2	0
HiC_scaffold_3	dum_3	0
HiC_scaffold_4	dum_4	0
HiC_scaffold_7	dum_5	0
HiC_scaffold_8	dum_6	0
HiC_scaffold_9	dum_7	0
HiC_scaffold_11	dum_8	0
HiC_scaffold_12	dum_9	0
HiC_scaffold_13	dum_10	0
HiC_scaffold_14	dum_11	0
HiC_scaffold_15	dum_12	0
HiC_scaffold_5	dum_X1	0
HiC_scaffold_10	dum_X2	0
